article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0791587018,791587,Speedy conscious tee,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,-1,Unknown,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Straight-cut sports top in fast-drying mesh with short sleeves and a rounded hem. Slightly longer at the back. The polyester content of the top is recycled.
0791587021,791587,Speedy conscious tee,255,T-shirt,Garment Upper body,1010016,Solid,53,Dark Pink,4,Dark,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Straight-cut sports top in fast-drying mesh with short sleeves and a rounded hem. Slightly longer at the back. The polyester content of the top is recycled.
0791589011,791589,BOBO SET 2PCS,270,Garment Set,Garment Full body,1010002,Application/3D,17,Yellowish Brown,2,Medium Dusty,13,Brown,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Set with a long-sleeved top and pair of trousers in soft fabric. Top with a motif on the front, press-studs on one shoulder and ribbing around the neckline, cuffs and hem. Trousers with covered elastication and a drawstring at the waist and ribbed hems."
0791589014,791589,BOBO SET 2PCS,270,Garment Set,Garment Full body,1010002,Application/3D,12,Light Beige,1,Dusty Light,11,Beige,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,"Set with a long-sleeved top and pair of trousers in soft fabric. Top with a motif on the front, press-studs on one shoulder and ribbing around the neckline, cuffs and hem. Trousers with covered elastication and a drawstring at the waist and ribbed hems."
0791594001,791594,Gina ss blouse,258,Blouse,Garment Upper body,1010001,All over pattern,31,Light Orange,1,Dusty Light,3,Orange,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Blouse in airy, patterned chiffon with a frill trim and ties at the top and a V-shaped opening. Pleats at the shoulders, 3/4-length sleeves, a seam under the bust and a flare to the hem."
0791637002,791637,Mrs Clause satin set,288,Underwear set,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Set with a bra and thong briefs in satin with lace details. Soft, non-wired bra with triangular cups, narrow adjustable shoulder straps and no fasteners. Briefs with a low waist, lined gusset and string back."
0791654001,791654,Brussels tunic,265,Dress,Garment Full body,1010001,All over pattern,15,Greyish Beige,4,Dark,1,Mole,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Tunic in a crinkled, patterned weave with an opening and button at the back of the neck, long puff sleeves with narrow elastication at the cuffs, a seam under the bust and a flare to the hem. Jersey lining."
0791733001,791733,Feli shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"Shorts in woven fabric with a regular waist, concealed zip in one side and wide legs with a double flounce at the hems. Lined."
0791837002,791837,BRADLEY SLIM LS HENLEY,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Long-sleeved Henley top in soft, stretch cotton jersey with a button placket."
0791837008,791837,BRADLEY SLIM LS HENLEY,254,Top,Garment Upper body,1010017,Stripe,73,Dark Blue,2,Medium Dusty,2,Blue,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Long-sleeved Henley top in soft, stretch cotton jersey with a button placket."
0791837013,791837,BRADLEY SLIM LS HENLEY,254,Top,Garment Upper body,1010017,Stripe,9,Black,4,Dark,5,Black,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Long-sleeved Henley top in soft, stretch cotton jersey with a button placket."
0791837014,791837,BRADLEY SLIM LS HENLEY,254,Top,Garment Upper body,1010025,Slub,93,Dark Green,4,Dark,19,Green,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Long-sleeved Henley top in soft, stretch cotton jersey with a button placket."
0792023001,792023,Ellen Bikini 3pk,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Bikini briefs in organic cotton jersey with a mid waist, lined gusset and medium coverage at the back."
0792469001,792469,Tutti Frutti 3p Hipster Ct,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in cotton jersey with lace details, a low waist, lined gusset and cutaway coverage at the back."
0792469012,792469,Tutti Frutti 3p Hipster Ct,286,Underwear bottom,Underwear,1010016,Solid,73,Dark Blue,2,Medium Dusty,2,Blue,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in cotton jersey with lace details, a low waist, lined gusset and cutaway coverage at the back."
0792469015,792469,Tutti Frutti 3p Hipster Ct,286,Underwear bottom,Underwear,1010016,Solid,63,Dark Purple,4,Dark,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in cotton jersey with lace details, a low waist, lined gusset and cutaway coverage at the back."
0792490001,792490,McLaren body,252,Sweater,Garment Upper body,1010009,Glittering/Metallic,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,Jersey body with a low-cut neckline at the back and a small stand-up collar that fastens at the back of the neck with concealed hook-and-eye fasteners. Long sleeves and press-studs at the crotch.
0792515001,792515,High waist 100den 1p,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Semi shiny tights with a high waist and a shaping effect on the tummy, waist and thighs. 100 denier."
0792695001,792695,Vickan dress,265,Dress,Garment Full body,1010001,All over pattern,17,Yellowish Brown,2,Medium Dusty,13,Brown,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in patterned chiffon with frill trims and a V-neck with a concealed press-stud at the neckline. Sewn-in wrapover at the front, an elasticated seam at the waist, and long sleeves with narrow elastication and a frill at the cuffs. Lined."
0793012001,793012,Georgia leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Leggings in soft jersey made from a viscose blend with a high elasticated waist and zip at the hems.
0793104001,793104,GREY Zero Tee,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"T-shirt in soft slub cotton jersey with a slightly wider neckline, a seam centre back and raw, roll edges around the neckline and sleeves. Slightly longer and rounded at the back."
0793104002,793104,GREY Zero Tee,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"T-shirt in soft slub cotton jersey with a slightly wider neckline, a seam centre back and raw, roll edges around the neckline and sleeves. Slightly longer and rounded at the back."
0793104018,793104,GREY Zero Tee,255,T-shirt,Garment Upper body,1010016,Solid,63,Dark Purple,4,Dark,6,Lilac Purple,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"T-shirt in soft slub cotton jersey with a slightly wider neckline, a seam centre back and raw, roll edges around the neckline and sleeves. Slightly longer and rounded at the back."
0793104019,793104,GREY Zero Tee,255,T-shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"T-shirt in soft slub cotton jersey with a slightly wider neckline, a seam centre back and raw, roll edges around the neckline and sleeves. Slightly longer and rounded at the back."
0793137007,793137,Barry cardigan,245,Cardigan,Garment Upper body,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,Cardigan in a soft knit with dropped shoulders and long sleeves with ribbed cuffs. No buttons.
0793185004,793185,Petra 2p bandana,74,Hair/alice band,Accessories,1010001,All over pattern,9,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Scarves in patterned satin that can also be tied as a hairband. Size 30x80 cm.
0793185009,793185,Petra 2p bandana,74,Hair/alice band,Accessories,1010001,All over pattern,9,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Scarves in patterned satin that can also be tied as a hairband. Size 30x80 cm.
0793185024,793185,Petra 2p bandana,74,Hair/alice band,Accessories,1010001,All over pattern,20,Other Yellow,5,Bright,8,Yellow,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Scarves in patterned satin that can also be tied as a hairband. Size 30x80 cm.
0793185029,793185,Petra 2p bandana,74,Hair/alice band,Accessories,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Scarves in patterned satin that can also be tied as a hairband. Size 30x80 cm.
0793185038,793185,Petra 2p bandana,74,Hair/alice band,Accessories,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Scarves in patterned satin that can also be tied as a hairband. Size 30x80 cm.
0793185041,793185,Petra 2p bandana,74,Hair/alice band,Accessories,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Scarves in patterned satin that can also be tied as a hairband. Size 30x80 cm.
0793185042,793185,Petra 2p bandana,74,Hair/alice band,Accessories,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Scarves in patterned satin that can also be tied as a hairband. Size 30x80 cm.
0793193003,793193,Hat Berkely felt,509,Felt hat,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Sturdy hat in felted wool with a band. Width of brim 6.5 cm.
0793193008,793193,Hat Berkely felt,509,Felt hat,Accessories,1010016,Solid,14,Dark Beige,2,Medium Dusty,13,Brown,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Sturdy hat in felted wool with a band. Width of brim 6.5 cm.
0793348001,793348,Mildred dress,265,Dress,Garment Full body,1010013,Other pattern,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Fitted, knee-length dress in jersey with a small stand-up collar, short cap sleeves, a concealed zip at the back and a seam at the waist with a close-fitting skirt. Unlined."
0793368002,793368,Slim Straight Selvedge,272,Trousers,Garment Lower body,1010023,Denim,8,Dark Grey,4,Dark,12,Grey,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket, slim-fit jeans in washed denim with a regular waist, zip fly and gently tapered legs. The jeans are made from selvedge denim – a high-quality denim woven on traditional shuttle looms with a distinctive red/white selvedge that stops the fabric from unravelling. The cotton content of the jeans is partly recycled."
0793385005,793385,XMAS Cherry sweater,252,Sweater,Garment Upper body,1010022,Jacquard,8,Dark Grey,4,Dark,-1,Unknown,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Jumper in a soft, fine knit with an intarsia-knit front and ribbing around the neckline, cuffs and hem."
0793443003,793443,Aspen fleece jacket,262,Jacket,Garment Upper body,1010016,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Jacket in soft, fast-drying thermal fleece with a high collar, concealed zip down the front and zipped chest pocket. Long raglan sleeves with thumbholes at the cuffs, and a rounded hem. Longer at the back. The polyester content of the jacket is partly recycled."
0793506011,793506,Chris 3pk Fancy,286,Underwear bottom,Underwear,1010001,All over pattern,51,Light Pink,3,Light,4,Pink,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, an elasticated waist, lined front and mid-length legs."
0793506015,793506,Chris 3pk Fancy,286,Underwear bottom,Underwear,1010001,All over pattern,93,Dark Green,2,Medium Dusty,19,Green,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, an elasticated waist, lined front and mid-length legs."
0793506017,793506,Chris 3pk Fancy,286,Underwear bottom,Underwear,1010012,Mixed solid/pattern,73,Dark Blue,4,Dark,2,Blue,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, an elasticated waist, lined front and mid-length legs."
0793506019,793506,Chris 3pk Fancy,286,Underwear bottom,Underwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, an elasticated waist, lined front and mid-length legs."
0793506020,793506,Chris 3pk Fancy,286,Underwear bottom,Underwear,1010001,All over pattern,93,Dark Green,2,Medium Dusty,19,Green,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, an elasticated waist, lined front and mid-length legs."
0793506023,793506,Chris 3pk Fancy,286,Underwear bottom,Underwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, an elasticated waist, lined front and mid-length legs."
0793506028,793506,Chris 3pk Fancy,286,Underwear bottom,Underwear,1010001,All over pattern,32,Orange,5,Bright,3,Orange,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Trunks in stretch cotton jersey with flatlock seams, an elasticated waist, lined front and mid-length legs."
0793513005,793513,JANOSCH leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Leggings in a soft, rib-knit organic cotton blend with covered elastication at the waist and turn-ups at the hems."
0793623001,793623,ED Despacito shirt,259,Shirt,Garment Upper body,1010004,Check,13,Beige,2,Medium Dusty,11,Beige,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Blouse in an airy weave with a collar, buttons down the front and narrow ties under the bust. Decorative gathers at the shoulders, a gathered yoke at the back to add width, and long sleeves with buttoned cuffs."
0793699001,793699,Vegas dress,265,Dress,Garment Full body,1010015,Sequin,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, sleeveless dress in sequined mesh with spaghetti shoulder straps and sequined fringes at the hem. Jersey lining."
0793704002,793704,GREY Scale Tee,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Long, round-necked T-shirt in slub cotton jersey in a relaxed fit with a wider neckline with raw roll edges. Open chest pocket, sleeves with sewn-in turn-ups, and a rounded hem at the front. Longer at the back."
0793878001,793878,EGON BLOUSE,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Wide blouse in soft jersey made from a modal and cotton blend with a wide, elasticated neckline and opening with ties at the back of the neck. Long raglan sleeves with elastication at the cuffs."
